"tx_merchant_clean","month_number","year(Post_date)","key","value"
"FU COM LLC GEANT HYPER",1,2014,"Count",2631
"FU COM LLC GEANT HYPER",2,2014,"Count",2408
"FU COM LLC GEANT HYPER",3,2014,"Count",2668
"FU COM LLC GEANT HYPER",4,2014,"Count",2715
"FU COM LLC GEANT HYPER",5,2014,"Count",2906
"FU COM LLC GEANT HYPER",6,2014,"Count",2797
"FU COM LLC GEANT HYPER",7,2014,"Count",2730
"FU COM LLC GEANT HYPER",8,2014,"Count",2633
"FU COM LLC GEANT HYPER",9,2013,"Count",2432
"FU COM LLC GEANT HYPER",10,2013,"Count",2609
"FU COM LLC GEANT HYPER",11,2013,"Count",2533
"FU COM LLC GEANT HYPER",12,2013,"Count",2758
"GALERIES LAFAYETTE",1,2014,"Count",437
"GALERIES LAFAYETTE",2,2014,"Count",267
"GALERIES LAFAYETTE",3,2014,"Count",332
"GALERIES LAFAYETTE",4,2014,"Count",253
"GALERIES LAFAYETTE",5,2014,"Count",346
"GALERIES LAFAYETTE",6,2014,"Count",457
"GALERIES LAFAYETTE",7,2014,"Count",440
"GALERIES LAFAYETTE",8,2014,"Count",399
"GALERIES LAFAYETTE",9,2013,"Count",219
"GALERIES LAFAYETTE",10,2013,"Count",224
"GALERIES LAFAYETTE",11,2013,"Count",288
"GALERIES LAFAYETTE",12,2013,"Count",439
"GARGASH ENTERPRISES LL",1,2014,"Count",79
"GARGASH ENTERPRISES LL",2,2014,"Count",63
"GARGASH ENTERPRISES LL",3,2014,"Count",59
"GARGASH ENTERPRISES LL",4,2014,"Count",55
"GARGASH ENTERPRISES LL",5,2014,"Count",67
"GARGASH ENTERPRISES LL",6,2014,"Count",80
"GARGASH ENTERPRISES LL",7,2014,"Count",87
"GARGASH ENTERPRISES LL",8,2014,"Count",78
"GARGASH ENTERPRISES LL",9,2013,"Count",53
"GARGASH ENTERPRISES LL",10,2013,"Count",80
"GARGASH ENTERPRISES LL",11,2013,"Count",76
"GARGASH ENTERPRISES LL",12,2013,"Count",87
"GEMS WORLD ACADEMY",1,2014,"Count",20
"GEMS WORLD ACADEMY",2,2014,"Count",19
"GEMS WORLD ACADEMY",3,2014,"Count",15
"GEMS WORLD ACADEMY",4,2014,"Count",17
"GEMS WORLD ACADEMY",5,2014,"Count",8
"GEMS WORLD ACADEMY",6,2014,"Count",3
"GEMS WORLD ACADEMY",8,2014,"Count",9
"GEMS WORLD ACADEMY",9,2013,"Count",25
"GEMS WORLD ACADEMY",10,2013,"Count",8
"GEMS WORLD ACADEMY",11,2013,"Count",14
"GEMS WORLD ACADEMY",12,2013,"Count",10
"GROSVERNOR HOUSE WEST",1,2014,"Count",355
"GROSVERNOR HOUSE WEST",2,2014,"Count",329
"GROSVERNOR HOUSE WEST",3,2014,"Count",334
"GROSVERNOR HOUSE WEST",4,2014,"Count",299
"GROSVERNOR HOUSE WEST",5,2014,"Count",372
"GROSVERNOR HOUSE WEST",6,2014,"Count",322
"GROSVERNOR HOUSE WEST",7,2014,"Count",211
"GROSVERNOR HOUSE WEST",8,2014,"Count",370
"GROSVERNOR HOUSE WEST",9,2013,"Count",362
"GROSVERNOR HOUSE WEST",10,2013,"Count",366
"GROSVERNOR HOUSE WEST",11,2013,"Count",378
"GROSVERNOR HOUSE WEST",12,2013,"Count",326
"GROUPON",1,2014,"Count",1127
"GROUPON",2,2014,"Count",1165
"GROUPON",3,2014,"Count",1417
"GROUPON",4,2014,"Count",1361
"GROUPON",5,2014,"Count",1314
"GROUPON",6,2014,"Count",1226
"GROUPON",7,2014,"Count",1518
"GROUPON",8,2014,"Count",1421
"GROUPON",9,2013,"Count",1088
"GROUPON",10,2013,"Count",1270
"GROUPON",11,2013,"Count",1164
"GROUPON",12,2013,"Count",1267
"HARRODS",1,2014,"Count",105
"HARRODS",2,2014,"Count",47
"HARRODS",3,2014,"Count",65
"HARRODS",4,2014,"Count",125
"HARRODS",5,2014,"Count",67
"HARRODS",6,2014,"Count",100
"HARRODS",7,2014,"Count",73
"HARRODS",8,2014,"Count",142
"HARRODS",9,2013,"Count",129
"HARRODS",10,2013,"Count",118
"HARRODS",11,2013,"Count",69
"HARRODS",12,2013,"Count",97
"HARVEY NICHOLS",1,2014,"Count",664
"HARVEY NICHOLS",2,2014,"Count",392
"HARVEY NICHOLS",3,2014,"Count",499
"HARVEY NICHOLS",4,2014,"Count",463
"HARVEY NICHOLS",5,2014,"Count",572
"HARVEY NICHOLS",6,2014,"Count",759
"HARVEY NICHOLS",7,2014,"Count",567
"HARVEY NICHOLS",8,2014,"Count",353
"HARVEY NICHOLS",9,2013,"Count",379
"HARVEY NICHOLS",10,2013,"Count",391
"HARVEY NICHOLS",11,2013,"Count",431
"HARVEY NICHOLS",12,2013,"Count",732
"HERTZ",1,2014,"Count",200
"HERTZ",2,2014,"Count",232
"HERTZ",3,2014,"Count",241
"HERTZ",4,2014,"Count",225
"HERTZ",5,2014,"Count",243
"HERTZ",6,2014,"Count",263
"HERTZ",7,2014,"Count",218
"HERTZ",8,2014,"Count",244
"HERTZ",9,2013,"Count",178
"HERTZ",10,2013,"Count",214
"HERTZ",11,2013,"Count",209
"HERTZ",12,2013,"Count",199
"HOME CENTRE",1,2014,"Count",902
"HOME CENTRE",2,2014,"Count",601
"HOME CENTRE",3,2014,"Count",761
"HOME CENTRE",4,2014,"Count",551
"HOME CENTRE",5,2014,"Count",1016
"HOME CENTRE",6,2014,"Count",1082
"HOME CENTRE",7,2014,"Count",841
"HOME CENTRE",8,2014,"Count",680
"HOME CENTRE",9,2013,"Count",880
"HOME CENTRE",10,2013,"Count",638
"HOME CENTRE",11,2013,"Count",907
"HOME CENTRE",12,2013,"Count",1064
"HOME CENTRE GULF LLC",1,2014,"Count",509
"HOME CENTRE GULF LLC",2,2014,"Count",280
"HOME CENTRE GULF LLC",3,2014,"Count",272
"HOME CENTRE GULF LLC",4,2014,"Count",356
"HOME CENTRE GULF LLC",5,2014,"Count",262
"HOME CENTRE GULF LLC",6,2014,"Count",421
"HOME CENTRE GULF LLC",7,2014,"Count",311
"HOME CENTRE GULF LLC",8,2014,"Count",275
"HOME CENTRE GULF LLC",9,2013,"Count",454
"HOME CENTRE GULF LLC",10,2013,"Count",347
"HOME CENTRE GULF LLC",11,2013,"Count",414
"HOME CENTRE GULF LLC",12,2013,"Count",528
"IKEA DFC- EFT",1,2014,"Count",2298
"IKEA DFC- EFT",2,2014,"Count",2035
"IKEA DFC- EFT",3,2014,"Count",2331
"IKEA DFC- EFT",4,2014,"Count",2171
"IKEA DFC- EFT",5,2014,"Count",2698
"IKEA DFC- EFT",6,2014,"Count",2283
"IKEA DFC- EFT",7,2014,"Count",2352
"IKEA DFC- EFT",8,2014,"Count",2535
"IKEA DFC- EFT",9,2013,"Count",2194
"IKEA DFC- EFT",10,2013,"Count",2355
"IKEA DFC- EFT",11,2013,"Count",2271
"IKEA DFC- EFT",12,2013,"Count",2416
"JOY ALUKKAS JEWELLERY",1,2014,"Count",316
"JOY ALUKKAS JEWELLERY",2,2014,"Count",305
"JOY ALUKKAS JEWELLERY",3,2014,"Count",215
"JOY ALUKKAS JEWELLERY",4,2014,"Count",297
"JOY ALUKKAS JEWELLERY",5,2014,"Count",363
"JOY ALUKKAS JEWELLERY",6,2014,"Count",369
"JOY ALUKKAS JEWELLERY",7,2014,"Count",521
"JOY ALUKKAS JEWELLERY",8,2014,"Count",472
"JOY ALUKKAS JEWELLERY",9,2013,"Count",179
"JOY ALUKKAS JEWELLERY",10,2013,"Count",317
"JOY ALUKKAS JEWELLERY",11,2013,"Count",290
"JOY ALUKKAS JEWELLERY",12,2013,"Count",366
"JUMBO ELECTRONICS CO L",1,2014,"Count",567
"JUMBO ELECTRONICS CO L",2,2014,"Count",379
"JUMBO ELECTRONICS CO L",3,2014,"Count",331
"JUMBO ELECTRONICS CO L",4,2014,"Count",502
"JUMBO ELECTRONICS CO L",5,2014,"Count",453
"JUMBO ELECTRONICS CO L",6,2014,"Count",473
"JUMBO ELECTRONICS CO L",7,2014,"Count",500
"JUMBO ELECTRONICS CO L",8,2014,"Count",435
"JUMBO ELECTRONICS CO L",9,2013,"Count",319
"JUMBO ELECTRONICS CO L",10,2013,"Count",432
"JUMBO ELECTRONICS CO L",11,2013,"Count",349
"JUMBO ELECTRONICS CO L",12,2013,"Count",485
"LE MERIDIEN DUBAI",1,2014,"Count",512
"LE MERIDIEN DUBAI",2,2014,"Count",527
"LE MERIDIEN DUBAI",3,2014,"Count",575
"LE MERIDIEN DUBAI",4,2014,"Count",582
"LE MERIDIEN DUBAI",5,2014,"Count",611
"LE MERIDIEN DUBAI",6,2014,"Count",557
"LE MERIDIEN DUBAI",7,2014,"Count",291
"LE MERIDIEN DUBAI",8,2014,"Count",566
"LE MERIDIEN DUBAI",9,2013,"Count",496
"LE MERIDIEN DUBAI",10,2013,"Count",581
"LE MERIDIEN DUBAI",11,2013,"Count",559
"LE MERIDIEN DUBAI",12,2013,"Count",598
"LOUIS VUITTON",1,2014,"Count",76
"LOUIS VUITTON",2,2014,"Count",82
"LOUIS VUITTON",3,2014,"Count",62
"LOUIS VUITTON",4,2014,"Count",57
"LOUIS VUITTON",5,2014,"Count",67
"LOUIS VUITTON",6,2014,"Count",66
"LOUIS VUITTON",7,2014,"Count",53
"LOUIS VUITTON",8,2014,"Count",41
"LOUIS VUITTON",9,2013,"Count",64
"LOUIS VUITTON",10,2013,"Count",50
"LOUIS VUITTON",11,2013,"Count",56
"LOUIS VUITTON",12,2013,"Count",80
"LOUIS VUITTON E.A.U (L",1,2014,"Count",87
"LOUIS VUITTON E.A.U (L",2,2014,"Count",72
"LOUIS VUITTON E.A.U (L",3,2014,"Count",75
"LOUIS VUITTON E.A.U (L",4,2014,"Count",76
"LOUIS VUITTON E.A.U (L",5,2014,"Count",76
"LOUIS VUITTON E.A.U (L",6,2014,"Count",110
"LOUIS VUITTON E.A.U (L",7,2014,"Count",80
"LOUIS VUITTON E.A.U (L",8,2014,"Count",65
"LOUIS VUITTON E.A.U (L",9,2013,"Count",52
"LOUIS VUITTON E.A.U (L",10,2013,"Count",52
"LOUIS VUITTON E.A.U (L",11,2013,"Count",70
"LOUIS VUITTON E.A.U (L",12,2013,"Count",98
"LULU HYPERMARKET",1,2014,"Count",17568
"LULU HYPERMARKET",2,2014,"Count",16037
"LULU HYPERMARKET",3,2014,"Count",18436
"LULU HYPERMARKET",4,2014,"Count",18682
"LULU HYPERMARKET",5,2014,"Count",19842
"LULU HYPERMARKET",6,2014,"Count",19142
"LULU HYPERMARKET",7,2014,"Count",20866
"LULU HYPERMARKET",8,2014,"Count",18263
"LULU HYPERMARKET",9,2013,"Count",16346
"LULU HYPERMARKET",10,2013,"Count",17002
"LULU HYPERMARKET",11,2013,"Count",16743
"LULU HYPERMARKET",12,2013,"Count",17598
"M H AL SHAYA CO LLC",1,2014,"Count",1257
"M H AL SHAYA CO LLC",2,2014,"Count",942
"M H AL SHAYA CO LLC",3,2014,"Count",1121
"M H AL SHAYA CO LLC",4,2014,"Count",1290
"M H AL SHAYA CO LLC",5,2014,"Count",1525
"M H AL SHAYA CO LLC",6,2014,"Count",1806
"M H AL SHAYA CO LLC",7,2014,"Count",1000
"M H AL SHAYA CO LLC",8,2014,"Count",1418
"M H AL SHAYA CO LLC",9,2013,"Count",642
"M H AL SHAYA CO LLC",10,2013,"Count",687
"M H AL SHAYA CO LLC",11,2013,"Count",775
"M H AL SHAYA CO LLC",12,2013,"Count",1060
"MADINAT JUM - F&B",1,2014,"Count",723
"MADINAT JUM - F&B",2,2014,"Count",742
"MADINAT JUM - F&B",3,2014,"Count",979
"MADINAT JUM - F&B",4,2014,"Count",907
"MADINAT JUM - F&B",5,2014,"Count",966
"MADINAT JUM - F&B",6,2014,"Count",698
"MADINAT JUM - F&B",7,2014,"Count",580
"MADINAT JUM - F&B",8,2014,"Count",517
"MADINAT JUM - F&B",9,2013,"Count",529
"MADINAT JUM - F&B",10,2013,"Count",746
"MADINAT JUM - F&B",11,2013,"Count",797
"MADINAT JUM - F&B",12,2013,"Count",842
"MAKEMYTRIP FZ LLC",1,2014,"Count",349
"MAKEMYTRIP FZ LLC",2,2014,"Count",253
"MAKEMYTRIP FZ LLC",3,2014,"Count",348
"MAKEMYTRIP FZ LLC",4,2014,"Count",353
"MAKEMYTRIP FZ LLC",5,2014,"Count",321
"MAKEMYTRIP FZ LLC",6,2014,"Count",290
"MAKEMYTRIP FZ LLC",7,2014,"Count",331
"MAKEMYTRIP FZ LLC",8,2014,"Count",343
"MAKEMYTRIP FZ LLC",9,2013,"Count",322
"MAKEMYTRIP FZ LLC",10,2013,"Count",318
"MAKEMYTRIP FZ LLC",11,2013,"Count",323
"MAKEMYTRIP FZ LLC",12,2013,"Count",318
"MARRIOTT",1,2014,"Count",300
"MARRIOTT",2,2014,"Count",319
"MARRIOTT",3,2014,"Count",341
"MARRIOTT",4,2014,"Count",335
"MARRIOTT",5,2014,"Count",436
"MARRIOTT",6,2014,"Count",541
"MARRIOTT",7,2014,"Count",427
"MARRIOTT",8,2014,"Count",474
"MARRIOTT",9,2013,"Count",312
"MARRIOTT",10,2013,"Count",321
"MARRIOTT",11,2013,"Count",281
"MARRIOTT",12,2013,"Count",281
"MASSIMO DUTTI-FAZA TRA",1,2014,"Count",600
"MASSIMO DUTTI-FAZA TRA",2,2014,"Count",437
"MASSIMO DUTTI-FAZA TRA",3,2014,"Count",565
"MASSIMO DUTTI-FAZA TRA",4,2014,"Count",525
"MASSIMO DUTTI-FAZA TRA",5,2014,"Count",541
"MASSIMO DUTTI-FAZA TRA",6,2014,"Count",1045
"MASSIMO DUTTI-FAZA TRA",7,2014,"Count",568
"MASSIMO DUTTI-FAZA TRA",8,2014,"Count",374
"MASSIMO DUTTI-FAZA TRA",9,2013,"Count",333
"MASSIMO DUTTI-FAZA TRA",10,2013,"Count",457
"MASSIMO DUTTI-FAZA TRA",11,2013,"Count",452
"MASSIMO DUTTI-FAZA TRA",12,2013,"Count",940
"MAX ELECTRONICS LLC",1,2014,"Count",540
"MAX ELECTRONICS LLC",2,2014,"Count",359
"MAX ELECTRONICS LLC",3,2014,"Count",417
"MAX ELECTRONICS LLC",4,2014,"Count",562
"MAX ELECTRONICS LLC",5,2014,"Count",469
"MAX ELECTRONICS LLC",6,2014,"Count",541
"MAX ELECTRONICS LLC",7,2014,"Count",469
"MAX ELECTRONICS LLC",8,2014,"Count",408
"MAX ELECTRONICS LLC",9,2013,"Count",248
"MAX ELECTRONICS LLC",10,2013,"Count",423
"MAX ELECTRONICS LLC",11,2013,"Count",313
"MAX ELECTRONICS LLC",12,2013,"Count",443
"ONLINE BILL PYMT DEWA",1,2014,"Count",914
"ONLINE BILL PYMT DEWA",2,2014,"Count",913
"ONLINE BILL PYMT DEWA",3,2014,"Count",1047
"ONLINE BILL PYMT DEWA",4,2014,"Count",1026
"ONLINE BILL PYMT DEWA",5,2014,"Count",1054
"ONLINE BILL PYMT DEWA",6,2014,"Count",1118
"ONLINE BILL PYMT DEWA",7,2014,"Count",1204
"ONLINE BILL PYMT DEWA",8,2014,"Count",1268
"ONLINE BILL PYMT DEWA",9,2013,"Count",920
"ONLINE BILL PYMT DEWA",10,2013,"Count",1043
"ONLINE BILL PYMT DEWA",11,2013,"Count",991
"ONLINE BILL PYMT DEWA",12,2013,"Count",1064
"ONLINE BILL PYMT SEWA",1,2014,"Count",385
"ONLINE BILL PYMT SEWA",2,2014,"Count",392
"ONLINE BILL PYMT SEWA",3,2014,"Count",385
"ONLINE BILL PYMT SEWA",4,2014,"Count",420
"ONLINE BILL PYMT SEWA",5,2014,"Count",414
"ONLINE BILL PYMT SEWA",6,2014,"Count",294
"ONLINE BILL PYMT SEWA",7,2014,"Count",468
"ONLINE BILL PYMT SEWA",8,2014,"Count",483
"ONLINE BILL PYMT SEWA",9,2013,"Count",349
"ONLINE BILL PYMT SEWA",10,2013,"Count",361
"ONLINE BILL PYMT SEWA",11,2013,"Count",341
"ONLINE BILL PYMT SEWA",12,2013,"Count",389
"OSN",1,2014,"Count",1878
"OSN",2,2014,"Count",1652
"OSN",3,2014,"Count",1970
"OSN",4,2014,"Count",1923
"OSN",5,2014,"Count",1658
"OSN",6,2014,"Count",774
"OSN",7,2014,"Count",743
"OSN",8,2014,"Count",688
"OSN",9,2013,"Count",1622
"OSN",10,2013,"Count",1884
"OSN",11,2013,"Count",1797
"OSN",12,2013,"Count",1906
"PAN EMIRATES FURNITURE",1,2014,"Count",189
"PAN EMIRATES FURNITURE",2,2014,"Count",149
"PAN EMIRATES FURNITURE",3,2014,"Count",172
"PAN EMIRATES FURNITURE",4,2014,"Count",161
"PAN EMIRATES FURNITURE",5,2014,"Count",145
"PAN EMIRATES FURNITURE",6,2014,"Count",145
"PAN EMIRATES FURNITURE",7,2014,"Count",166
"PAN EMIRATES FURNITURE",8,2014,"Count",177
"PAN EMIRATES FURNITURE",9,2013,"Count",124
"PAN EMIRATES FURNITURE",10,2013,"Count",164
"PAN EMIRATES FURNITURE",11,2013,"Count",143
"PAN EMIRATES FURNITURE",12,2013,"Count",169
"PLUG INS",1,2014,"Count",337
"PLUG INS",2,2014,"Count",119
"PLUG INS",3,2014,"Count",166
"PLUG INS",4,2014,"Count",214
"PLUG INS",5,2014,"Count",258
"PLUG INS",6,2014,"Count",243
"PLUG INS",7,2014,"Count",236
"PLUG INS",8,2014,"Count",248
"PLUG INS",9,2013,"Count",272
"PLUG INS",10,2013,"Count",290
"PLUG INS",11,2013,"Count",257
"PLUG INS",12,2013,"Count",276
"QATAR AIR",1,2014,"Count",135
"QATAR AIR",2,2014,"Count",103
"QATAR AIR",3,2014,"Count",158
"QATAR AIR",4,2014,"Count",180
"QATAR AIR",5,2014,"Count",266
"QATAR AIR",6,2014,"Count",222
"QATAR AIR",7,2014,"Count",264
"QATAR AIR",8,2014,"Count",208
"QATAR AIR",9,2013,"Count",162
"QATAR AIR",10,2013,"Count",179
"QATAR AIR",11,2013,"Count",134
"QATAR AIR",12,2013,"Count",118
"RICHEMONT CARTIER BTQ",1,2014,"Count",26
"RICHEMONT CARTIER BTQ",2,2014,"Count",36
"RICHEMONT CARTIER BTQ",3,2014,"Count",31
"RICHEMONT CARTIER BTQ",4,2014,"Count",35
"RICHEMONT CARTIER BTQ",5,2014,"Count",32
"RICHEMONT CARTIER BTQ",6,2014,"Count",28
"RICHEMONT CARTIER BTQ",7,2014,"Count",30
"RICHEMONT CARTIER BTQ",8,2014,"Count",25
"RICHEMONT CARTIER BTQ",9,2013,"Count",23
"RICHEMONT CARTIER BTQ",10,2013,"Count",24
"RICHEMONT CARTIER BTQ",11,2013,"Count",25
"RICHEMONT CARTIER BTQ",12,2013,"Count",28
"RLG RETAIL LLC-CARTIER",1,2014,"Count",23
"RLG RETAIL LLC-CARTIER",2,2014,"Count",17
"RLG RETAIL LLC-CARTIER",3,2014,"Count",18
"RLG RETAIL LLC-CARTIER",4,2014,"Count",23
"RLG RETAIL LLC-CARTIER",5,2014,"Count",28
"RLG RETAIL LLC-CARTIER",6,2014,"Count",18
"RLG RETAIL LLC-CARTIER",7,2014,"Count",23
"RLG RETAIL LLC-CARTIER",8,2014,"Count",10
"RLG RETAIL LLC-CARTIER",9,2013,"Count",15
"RLG RETAIL LLC-CARTIER",10,2013,"Count",11
"RLG RETAIL LLC-CARTIER",11,2013,"Count",12
"RLG RETAIL LLC-CARTIER",12,2013,"Count",33
"ROLEX",1,2014,"Count",6
"ROLEX",2,2014,"Count",13
"ROLEX",3,2014,"Count",26
"ROLEX",4,2014,"Count",7
"ROLEX",5,2014,"Count",15
"ROLEX",6,2014,"Count",3
"ROLEX",7,2014,"Count",1
"ROLEX",8,2014,"Count",4
"ROLEX",9,2013,"Count",14
"ROLEX",10,2013,"Count",10
"ROLEX",11,2013,"Count",7
"ROLEX",12,2013,"Count",8
"ROYAL & SUN ALLIANCE I",1,2014,"Count",239
"ROYAL & SUN ALLIANCE I",2,2014,"Count",233
"ROYAL & SUN ALLIANCE I",3,2014,"Count",292
"ROYAL & SUN ALLIANCE I",4,2014,"Count",273
"ROYAL & SUN ALLIANCE I",5,2014,"Count",322
"ROYAL & SUN ALLIANCE I",6,2014,"Count",317
"ROYAL & SUN ALLIANCE I",7,2014,"Count",281
"ROYAL & SUN ALLIANCE I",8,2014,"Count",347
"ROYAL & SUN ALLIANCE I",9,2013,"Count",258
"ROYAL & SUN ALLIANCE I",10,2013,"Count",241
"ROYAL & SUN ALLIANCE I",11,2013,"Count",240
"ROYAL & SUN ALLIANCE I",12,2013,"Count",246
"SHARAF D G",1,2014,"Count",1002
"SHARAF D G",2,2014,"Count",694
"SHARAF D G",3,2014,"Count",677
"SHARAF D G",4,2014,"Count",775
"SHARAF D G",5,2014,"Count",747
"SHARAF D G",6,2014,"Count",818
"SHARAF D G",7,2014,"Count",793
"SHARAF D G",8,2014,"Count",768
"SHARAF D G",9,2013,"Count",732
"SHARAF D G",10,2013,"Count",905
"SHARAF D G",11,2013,"Count",592
"SHARAF D G",12,2013,"Count",788
"SHARAF D G -WEST WOOD",1,2014,"Count",687
"SHARAF D G -WEST WOOD",2,2014,"Count",443
"SHARAF D G -WEST WOOD",3,2014,"Count",435
"SHARAF D G -WEST WOOD",4,2014,"Count",471
"SHARAF D G -WEST WOOD",5,2014,"Count",446
"SHARAF D G -WEST WOOD",6,2014,"Count",437
"SHARAF D G -WEST WOOD",7,2014,"Count",500
"SHARAF D G -WEST WOOD",8,2014,"Count",436
"SHARAF D G -WEST WOOD",9,2013,"Count",325
"SHARAF D G -WEST WOOD",10,2013,"Count",612
"SHARAF D G -WEST WOOD",11,2013,"Count",355
"SHARAF D G -WEST WOOD",12,2013,"Count",445
"SHARAF DG LLC",1,2014,"Count",930
"SHARAF DG LLC",2,2014,"Count",652
"SHARAF DG LLC",3,2014,"Count",703
"SHARAF DG LLC",4,2014,"Count",746
"SHARAF DG LLC",5,2014,"Count",894
"SHARAF DG LLC",6,2014,"Count",989
"SHARAF DG LLC",7,2014,"Count",926
"SHARAF DG LLC",8,2014,"Count",838
"SHARAF DG LLC",9,2013,"Count",447
"SHARAF DG LLC",10,2013,"Count",744
"SHARAF DG LLC",11,2013,"Count",585
"SHARAF DG LLC",12,2013,"Count",729
"SOUQ.COM FZ LLC",1,2014,"Count",646
"SOUQ.COM FZ LLC",2,2014,"Count",705
"SOUQ.COM FZ LLC",3,2014,"Count",905
"SOUQ.COM FZ LLC",4,2014,"Count",982
"SOUQ.COM FZ LLC",5,2014,"Count",1111
"SOUQ.COM FZ LLC",6,2014,"Count",1128
"SOUQ.COM FZ LLC",7,2014,"Count",1357
"SOUQ.COM FZ LLC",8,2014,"Count",1140
"SOUQ.COM FZ LLC",9,2013,"Count",746
"SOUQ.COM FZ LLC",10,2013,"Count",717
"SOUQ.COM FZ LLC",11,2013,"Count",642
"SOUQ.COM FZ LLC",12,2013,"Count",811
"SPINNEYS",1,2014,"Count",20191
"SPINNEYS",2,2014,"Count",18619
"SPINNEYS",3,2014,"Count",20379
"SPINNEYS",4,2014,"Count",19250
"SPINNEYS",5,2014,"Count",20858
"SPINNEYS",6,2014,"Count",20182
"SPINNEYS",7,2014,"Count",17283
"SPINNEYS",8,2014,"Count",18082
"SPINNEYS",9,2013,"Count",18935
"SPINNEYS",10,2013,"Count",19302
"SPINNEYS",11,2013,"Count",19067
"SPINNEYS",12,2013,"Count",20323
"TAZIZ PROPERTY MANAGEM",1,2014,"Count",22
"TAZIZ PROPERTY MANAGEM",2,2014,"Count",31
"TAZIZ PROPERTY MANAGEM",3,2014,"Count",62
"TAZIZ PROPERTY MANAGEM",4,2014,"Count",28
"TAZIZ PROPERTY MANAGEM",5,2014,"Count",17
"TAZIZ PROPERTY MANAGEM",6,2014,"Count",22
"TAZIZ PROPERTY MANAGEM",7,2014,"Count",47
"TAZIZ PROPERTY MANAGEM",8,2014,"Count",35
"TAZIZ PROPERTY MANAGEM",9,2013,"Count",29
"TAZIZ PROPERTY MANAGEM",10,2013,"Count",34
"TAZIZ PROPERTY MANAGEM",11,2013,"Count",27
"TAZIZ PROPERTY MANAGEM",12,2013,"Count",26
"THE JUMEIRAH BEACH HOT",1,2014,"Count",412
"THE JUMEIRAH BEACH HOT",2,2014,"Count",454
"THE JUMEIRAH BEACH HOT",3,2014,"Count",599
"THE JUMEIRAH BEACH HOT",4,2014,"Count",610
"THE JUMEIRAH BEACH HOT",5,2014,"Count",581
"THE JUMEIRAH BEACH HOT",6,2014,"Count",422
"THE JUMEIRAH BEACH HOT",7,2014,"Count",331
"THE JUMEIRAH BEACH HOT",8,2014,"Count",337
"THE JUMEIRAH BEACH HOT",9,2013,"Count",351
"THE JUMEIRAH BEACH HOT",10,2013,"Count",497
"THE JUMEIRAH BEACH HOT",11,2013,"Count",515
"THE JUMEIRAH BEACH HOT",12,2013,"Count",494
"TRADING ENTERPRISES",1,2014,"Count",147
"TRADING ENTERPRISES",2,2014,"Count",135
"TRADING ENTERPRISES",3,2014,"Count",141
"TRADING ENTERPRISES",4,2014,"Count",119
"TRADING ENTERPRISES",5,2014,"Count",132
"TRADING ENTERPRISES",6,2014,"Count",137
"TRADING ENTERPRISES",7,2014,"Count",113
"TRADING ENTERPRISES",8,2014,"Count",137
"TRADING ENTERPRISES",9,2013,"Count",146
"TRADING ENTERPRISES",10,2013,"Count",139
"TRADING ENTERPRISES",11,2013,"Count",120
"TRADING ENTERPRISES",12,2013,"Count",148
"UNION CO-OPERATIVE SOC",1,2014,"Count",8083
"UNION CO-OPERATIVE SOC",2,2014,"Count",7536
"UNION CO-OPERATIVE SOC",3,2014,"Count",8363
"UNION CO-OPERATIVE SOC",4,2014,"Count",7831
"UNION CO-OPERATIVE SOC",5,2014,"Count",8516
"UNION CO-OPERATIVE SOC",6,2014,"Count",8432
"UNION CO-OPERATIVE SOC",7,2014,"Count",8711
"UNION CO-OPERATIVE SOC",8,2014,"Count",7102
"UNION CO-OPERATIVE SOC",9,2013,"Count",7449
"UNION CO-OPERATIVE SOC",10,2013,"Count",7587
"UNION CO-OPERATIVE SOC",11,2013,"Count",7434
"UNION CO-OPERATIVE SOC",12,2013,"Count",7477
"VIRGIN MEGASTORE",1,2014,"Count",481
"VIRGIN MEGASTORE",2,2014,"Count",434
"VIRGIN MEGASTORE",3,2014,"Count",456
"VIRGIN MEGASTORE",4,2014,"Count",438
"VIRGIN MEGASTORE",5,2014,"Count",473
"VIRGIN MEGASTORE",6,2014,"Count",510
"VIRGIN MEGASTORE",7,2014,"Count",483
"VIRGIN MEGASTORE",8,2014,"Count",429
"VIRGIN MEGASTORE",9,2013,"Count",433
"VIRGIN MEGASTORE",10,2013,"Count",375
"VIRGIN MEGASTORE",11,2013,"Count",434
"VIRGIN MEGASTORE",12,2013,"Count",893
"VIRGIN-V STAR MULTIMED",1,2014,"Count",901
"VIRGIN-V STAR MULTIMED",2,2014,"Count",676
"VIRGIN-V STAR MULTIMED",3,2014,"Count",757
"VIRGIN-V STAR MULTIMED",4,2014,"Count",739
"VIRGIN-V STAR MULTIMED",5,2014,"Count",958
"VIRGIN-V STAR MULTIMED",6,2014,"Count",905
"VIRGIN-V STAR MULTIMED",7,2014,"Count",750
"VIRGIN-V STAR MULTIMED",8,2014,"Count",706
"VIRGIN-V STAR MULTIMED",9,2013,"Count",639
"VIRGIN-V STAR MULTIMED",10,2013,"Count",683
"VIRGIN-V STAR MULTIMED",11,2013,"Count",828
"VIRGIN-V STAR MULTIMED",12,2013,"Count",1387
"WAITROSE-FINE FARE",1,2014,"Count",2780
"WAITROSE-FINE FARE",2,2014,"Count",2474
"WAITROSE-FINE FARE",3,2014,"Count",2799
"WAITROSE-FINE FARE",4,2014,"Count",2779
